property_type,subtype,price_eur,num_rooms,living_area_m2,fully_equipped_kitchen,furnished,terrace,terrace_area_m2,garden,garden_area_m2,land_surface_m2,num_facades,swimming_pool,num_bathrooms,dist_train_km,dist_bus_km,postal_code,wallonie_bx,building_state
House,Residence,585490.0,3.0,178.0,1.0,0.0,1.0,0.0,1.0,0.0,553.0,4.0,0.0,2.0,2.3,1.0,3200,0,10.0
House,Residence,419000.0,4.0,162.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.42,0.031,2490,0,5.0
Apartment,Apartment,399000.0,2.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.639,0.27,2000,0,6.0
Apartment,Ground Floor,330000.0,1.0,75.0,1.0,0.0,1.0,0.0,1.0,60.0,0.0,3.0,0.0,1.0,2.3,0.37,1332,1,3.0
House,Residence,535000.0,3.0,120.0,0.0,0.0,1.0,18.0,0.0,0.0,58.0,2.0,0.0,2.0,1.1,0.087,3000,0,5.0
House,Residence,369000.0,4.0,287.0,1.0,0.0,1.0,0.0,1.0,1400.0,1512.0,4.0,0.0,2.0,4.7,0.137,4460,1,6.0
Apartment,Apartment,261300.0,2.0,130.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,0.124,2160,0,6.0
House,Villa,780000.0,5.0,256.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,2.3,1.1,3150,0,5.0
House,Residence,315000.0,5.0,212.0,0.0,0.0,1.0,0.0,1.0,0.0,567.0,4.0,0.0,2.0,3.3,0.19,3900,0,5.0
House,Residence,295000.0,3.0,145.0,1.0,0.0,1.0,12.0,1.0,993.0,0.0,2.707469745444429,0.0,1.0,9.0,0.004,5540,1,10.0
Apartment,Apartment,310000.0,2.0,88.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,0.618,0.154,1730,0,9.0
House,Residence,533000.0,3.0,211.0,0.0,0.0,1.0,0.0,1.0,780.0,900.0,4.0,0.0,2.0,6.5,0.471,4845,1,9.0
House,Residence,115000.0,2.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,2.0,0.0,1.0,0.484,0.495,9140,0,4.0
Apartment,Apartment,299000.0,1.0,67.0,0.0,0.0,1.0,31.0,1.0,80.0,0.0,2.0,0.0,1.0,0.618,0.361,3200,0,10.0
House,Residence,415000.0,5.0,211.0,1.0,0.0,0.0,0.0,1.0,75.0,145.0,2.0,0.0,3.0,1.2,0.176,1030,1,4.0
House,Residence,599000.0,4.0,220.0,1.0,0.0,1.0,70.0,1.0,1800.0,2000.0,4.0,0.0,2.0,6.0,0.197,1380,1,3.0
Apartment,Penthouse,490000.0,3.0,135.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.459,1140,1,10.0
House,Residence,349000.0,4.0,182.0,0.0,0.0,1.0,0.0,1.0,0.0,1200.0,2.707469745444429,0.0,2.0,8.8,0.153,4537,1,10.0
House,Residence,355400.0,3.0,142.0,0.0,0.0,0.0,0.0,1.0,0.0,246.0,3.0,0.0,2.0,1.1,0.421,9900,0,10.0
House,Villa,495000.0,3.0,232.0,0.0,0.0,1.0,0.0,1.0,0.0,2375.0,4.0,0.0,2.0,6.4,0.035,3770,0,9.0
Apartment,Apartment,285005.0,2.0,91.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,2.472569206067988,0.171,3650,0,5.0
House,Residence,395000.0,3.0,278.0,1.0,0.0,0.0,0.0,1.0,872.0,1179.0,3.0,0.0,2.0,2.472569206067988,0.349,4280,1,6.0
House,Residence,384500.0,4.0,195.0,0.0,0.0,1.0,0.0,1.0,0.0,355.0,3.0,0.0,2.0,1.1,0.348,8560,0,10.0
Apartment,Apartment,230000.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,2.2,0.535,1180,1,6.0
Apartment,Apartment,240000.0,1.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.1,0.166,8400,0,9.0
Apartment,Apartment,370000.0,2.0,75.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.252,0.162,1050,1,9.0
House,Residence,449000.0,2.0,112.0,0.0,0.0,0.0,0.0,1.0,0.0,287.0,3.0,0.0,2.0,1.3,1.3,2600,0,6.0
Apartment,Apartment,210000.0,1.0,77.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,1.9,0.059,1083,1,5.0
Apartment,Apartment,2295000.0,2.0,241.0,1.0,0.0,1.0,11.0,1.0,0.0,0.0,2.0,0.0,2.0,1.8,0.556,9000,0,9.0
House,Residence,129000.0,2.0,90.0,0.0,0.0,1.0,10.0,1.0,0.0,80.0,2.0,0.0,1.0,1.7,0.591,9500,0,6.0
Apartment,Apartment,510000.0,2.0,138.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,3.0,0.0,1.0,0.938,0.252,1040,1,5.0
House,Residence,725000.0,6.0,248.0,0.0,0.0,0.0,0.0,1.0,0.0,871.0,4.0,0.0,2.0,0.714,0.07,2570,0,5.0
House,Residence,699000.0,3.0,153.0,0.0,0.0,1.0,24.0,1.0,350.0,561.0,3.0,0.0,2.0,4.6,0.745,2650,0,9.0
House,Residence,159000.0,3.0,149.0,0.0,0.0,0.0,0.0,1.0,0.0,144.0,2.0,0.0,1.0,1.9,0.385,8800,0,5.0
House,Residence,140000.0,3.0,125.0,1.0,0.0,1.0,0.0,0.0,0.0,70.0,2.0,0.0,2.0,1.6,0.168,9100,0,4.0
House,Residence,410000.0,3.0,199.0,0.0,0.0,1.0,0.0,1.0,0.0,404.0,2.0,0.0,2.0,1.2,0.306,9600,0,5.0
Apartment,Apartment,234000.0,2.0,85.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.871,0.08,9470,0,9.0
Apartment,Apartment,245000.0,1.0,80.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.122,2590,0,10.0
House,Residence,2350000.0,4.0,390.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.995,0.239,1050,1,4.0
House,Residence,290000.0,5.0,133.0,0.0,0.0,0.0,0.0,1.0,261.0,0.0,2.707469745444429,0.0,2.0,2.472569206067988,0.308,4960,1,5.0
Apartment,Apartment,199000.0,1.0,77.0,1.0,0.0,1.0,42.0,1.0,74.0,0.0,2.707469745444429,0.0,1.0,0.78,0.114,9600,0,6.0
Apartment,Apartment,196000.0,1.0,75.0,0.0,0.0,1.0,15.0,1.0,180.0,0.0,2.707469745444429,0.0,2.0,0.731,0.326,6220,1,10.0
Apartment,Penthouse,275000.0,2.0,81.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,1.2,0.179,8400,0,8.0
House,Bungalow,250000.0,2.0,105.0,0.0,0.0,1.0,0.0,1.0,482.0,610.0,4.0,0.0,1.0,1.7,0.965,4051,1,4.0
House,Villa,600000.0,4.0,420.0,0.0,0.0,1.0,84.0,1.0,1050.0,1474.0,4.0,0.0,2.0,0.969,0.108,7700,1,6.0
House,Residence,449900.0,3.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,2555.0,4.0,0.0,2.0,2.472569206067988,0.49,2390,0,6.0
House,Residence,449000.0,4.0,190.0,0.0,0.0,1.0,0.0,1.0,0.0,325.0,3.0,0.0,2.0,6.8,0.574,2340,0,6.0
House,Residence,30000.0,3.0,105.0,1.0,0.0,1.0,0.0,1.0,0.0,668.0,3.0,0.0,2.0,1.2,0.295,4130,1,9.0
Apartment,Apartment,135000.0,1.0,60.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.48,0.108,4000,1,6.0
Apartment,Apartment,189000.0,1.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.2,2.2,2640,0,6.0
House,Residence,210000.0,3.0,126.0,0.0,0.0,1.0,57.0,1.0,0.0,453.0,3.0,0.0,2.0,3.1,0.141,4690,1,5.0
House,Residence,319000.0,3.0,136.0,0.0,0.0,1.0,10.0,0.0,0.0,90.0,2.707469745444429,0.0,2.0,5.8,0.32696615201900237,8760,0,9.0
House,Residence,399000.0,4.0,382.0,1.0,0.0,1.0,0.0,1.0,0.0,348.0,2.0,0.0,2.0,0.416,0.297,8940,0,8.0
House,Residence,210000.0,4.0,129.0,0.0,0.0,0.0,0.0,1.0,0.0,383.0,3.0,0.0,2.0,0.233,0.001,5190,1,5.0
Apartment,Apartment,140000.0,2.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.467,0.163,7500,1,5.0
House,Villa,478000.0,3.0,308.0,0.0,0.0,1.0,0.0,1.0,0.0,1383.0,4.0,0.0,2.0,2.9,1.2,1785,0,4.0
Apartment,Apartment,249000.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,1.7,0.435,9000,0,6.0
House,Residence,79900.0,1.0,102.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.5,0.065,7370,1,4.0
House,Mixed Building,139000.0,6.0,146.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,2.0,0.0,6.0,1.8,0.231,4020,1,3.0
Apartment,Apartment,275000.0,3.0,110.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,3.2,3.1,2050,0,5.0
Apartment,Duplex,199000.0,2.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,1.4,0.191,4020,1,6.0
House,Residence,210000.0,2.0,202.0,1.0,0.0,1.0,20.0,1.0,600.0,735.0,4.0,0.0,2.0,0.507,0.653,4180,1,6.0
Apartment,Apartment,225000.0,2.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,7.6,0.145,2400,0,9.0
Apartment,Apartment,795000.0,2.0,87.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,11.2,1.3,8620,0,8.0
House,Residence,323461.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,3.0,0.0,2.0,2.6,0.838,8800,0,5.0
House,Residence,199000.0,4.0,185.0,1.0,0.0,1.0,20.0,1.0,312.0,464.0,3.0,0.0,1.0,8.5,0.908,8580,0,3.0
House,Residence,299000.0,2.0,157.0,0.0,0.0,0.0,0.0,1.0,30.0,96.0,2.0,0.0,2.0,2.4,1.3,2100,0,6.0
Apartment,Apartment,235000.0,2.0,70.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,5.8,0.821,8670,0,8.0
Apartment,Apartment,259500.0,1.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.002,8400,0,10.0
House,Master House,1150000.0,5.0,300.0,1.0,0.0,1.0,0.0,1.0,30.0,116.0,2.0,0.0,3.0,0.34,0.08,1000,1,6.0
House,Residence,421293.0,3.0,127.0,0.0,0.0,0.0,0.0,1.0,0.0,169.0,2.0,0.0,2.0,6.7,0.123,9041,0,5.0
House,Residence,199500.0,3.0,150.0,1.0,0.0,1.0,45.0,1.0,600.0,733.0,3.0,0.0,2.0,0.628,0.075,4500,1,3.0
House,Mixed Building,259999.0,5.0,369.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,2.0,0.0,3.0,0.641,0.407,6141,1,6.0
Apartment,Ground Floor,350000.0,2.0,95.0,1.0,0.0,1.0,50.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.096,1210,1,9.0
House,Residence,359000.0,3.0,155.0,1.0,0.0,1.0,0.0,1.0,0.0,653.0,4.0,0.0,2.0,0.893,0.056,7700,1,6.0
Apartment,Apartment,245000.0,2.0,70.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.206,1140,1,6.0
House,Residence,25000.0,1.0,115.0,0.0,0.0,1.0,0.0,1.0,0.0,277.0,3.0,0.0,1.0,3.7,0.051,7370,1,5.0
Apartment,Apartment,169000.0,1.0,54.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.9,0.113,1190,1,6.0
House,Residence,1475000.0,5.0,347.0,0.0,0.0,1.0,0.0,1.0,0.0,1093.0,4.0,0.0,2.0,0.847,0.137,1180,1,6.0
House,Residence,170000.0,3.0,267.0,0.0,0.0,0.0,0.0,1.0,0.0,921.0,2.707469745444429,0.0,2.0,2.6,0.074,7500,1,5.0
House,Villa,399000.0,3.0,157.0,0.0,0.0,1.0,12.0,1.0,181.0,669.0,4.0,0.0,2.0,8.1,0.228,1860,0,4.0
Apartment,Apartment,139000.0,1.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,3.7,0.689,8660,0,8.0
Apartment,Apartment,245000.0,2.0,90.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.706,0.216,1080,1,6.0
House,Villa,1475000.0,5.0,347.0,1.0,0.0,1.0,25.0,1.0,800.0,1096.0,4.0,1.0,3.0,0.847,0.137,1180,1,6.0
Apartment,Apartment,229000.0,2.0,94.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.1,0.021,8400,0,9.0
House,Residence,190000.0,4.0,145.0,0.0,0.0,1.0,15.0,1.0,100.0,192.0,2.0,0.0,3.0,0.622,0.35,4000,1,3.0
House,Residence,425000.0,3.0,217.0,0.0,0.0,1.0,50.0,1.0,0.0,462.0,2.0,0.0,2.0,5.4,0.136,3770,0,5.0
Apartment,Penthouse,334000.0,2.0,107.0,1.0,0.0,1.0,27.0,0.0,0.0,0.0,2.0,0.0,2.0,3.7,0.282,2360,0,10.0
House,Residence,780000.0,5.0,210.0,1.0,0.0,1.0,20.0,1.0,30.0,0.0,3.0,0.0,2.0,1.8,0.844,1730,0,9.0
Apartment,Apartment,532000.0,2.0,95.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,4.2,0.207,1200,1,10.0
House,Residence,690000.0,4.0,202.0,0.0,0.0,1.0,0.0,1.0,0.0,1675.0,4.0,0.0,2.0,1.4,0.544,6700,1,6.0
House,Residence,319000.0,2.0,168.0,0.0,0.0,1.0,6.0,1.0,0.0,571.0,3.0,0.0,1.0,5.4,0.17,2235,0,5.0
Apartment,Apartment,640000.0,2.0,117.0,1.0,0.0,1.0,13.0,1.0,0.0,0.0,3.0,0.0,2.0,2.8,0.092,1200,1,10.0
Apartment,Penthouse,664000.0,4.0,211.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,2.0,0.0,2.0,4.5,0.078,4900,1,5.0
Apartment,Apartment,139000.0,2.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.461,0.11,9300,0,6.0
Apartment,Apartment,410000.0,3.0,116.0,1.0,0.0,1.0,21.0,0.0,0.0,0.0,3.0,0.0,1.0,0.612,0.049,1190,1,9.0
Apartment,Apartment,967500.0,3.0,147.0,0.0,0.0,1.0,21.0,1.0,153.0,0.0,3.0,0.0,4.0,3.6,0.116,1150,1,10.0
House,Residence,239000.0,3.0,105.0,0.0,0.0,1.0,10.0,1.0,0.0,76.0,2.0,0.0,1.0,3.7,0.226,5580,1,6.0
House,Residence,367000.0,4.0,174.0,1.0,0.0,1.0,51.0,1.0,125.0,231.0,2.0,0.0,1.0,1.7,0.349,8800,0,6.0
House,Residence,571884.0,3.0,184.0,0.0,0.0,0.0,0.0,1.0,0.0,1369.0,4.0,0.0,2.0,3.3,1.9,5300,1,10.0
Apartment,Apartment,105000.0,1.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.911,0.056,5500,1,9.0
House,Residence,259000.0,3.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0,447.0,4.0,0.0,1.0,9.1,1.7,2450,0,6.0
House,Residence,188000.0,3.0,110.0,1.0,0.0,1.0,25.0,1.0,50.0,250.0,4.0,1.0,2.0,10.9,1.7,3690,0,9.0
Apartment,Apartment,225000.0,2.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.1,0.215,1090,1,4.0
Apartment,Apartment,235000.0,2.0,87.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,6.4,0.366,8780,0,6.0
Apartment,Penthouse,325000.0,2.0,149.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,2.0,0.0,2.0,2.472569206067988,0.273,3640,0,10.0
House,Residence,568000.0,4.0,234.0,0.0,0.0,1.0,0.0,1.0,0.0,1055.0,2.707469745444429,0.0,2.0,6.8,0.036,2580,0,6.0
Apartment,Apartment,265000.0,2.0,81.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,2.6,2.4,8530,0,9.0
Apartment,Apartment,289000.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.408,0.065,9000,0,5.0
House,Master House,325000.0,5.0,474.0,1.0,0.0,1.0,0.0,1.0,0.0,1300.0,4.0,0.0,2.0,3.2,0.058,7160,1,6.0
Apartment,Apartment,305000.0,2.0,86.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.625,0.247,5530,1,6.0
Apartment,Apartment,222000.0,2.0,94.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.7,0.091,2930,0,4.0
Apartment,Apartment,262985.0,2.0,102.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,4.0,0.0,2.0,1.2,0.174,5300,1,10.0
House,Residence,435000.0,3.0,130.0,1.0,0.0,1.0,0.0,1.0,0.0,365.0,2.0,0.0,1.0,2.7,0.24,1600,0,6.0
House,Residence,457900.0,4.0,239.0,0.0,0.0,0.0,0.0,1.0,0.0,519.0,3.0,0.0,2.0,1.5,0.245,4900,1,10.0
House,Residence,299000.0,6.0,314.0,0.0,0.0,1.0,9.0,1.0,118.0,360.0,3.0,0.0,4.0,0.749,0.01,4100,1,6.0
House,Residence,396000.0,2.0,144.0,0.0,0.0,1.0,0.0,1.0,0.0,790.0,4.0,0.0,1.0,0.911,0.314,3920,0,6.0
House,Residence,379000.0,3.0,155.0,1.0,0.0,1.0,0.0,0.0,0.0,80.0,2.707469745444429,0.0,3.0,0.736,0.035,1070,1,4.0
House,Mixed Building,595000.0,1.0,230.0,0.0,0.0,0.0,0.0,1.0,0.0,1466.0,4.0,0.0,2.0,2.472569206067988,0.52,3650,0,5.0
House,Residence,379000.0,6.0,200.0,0.0,0.0,1.0,0.0,1.0,0.0,172.0,3.0,0.0,2.0,5.9,0.704,8450,0,9.0
House,Mixed Building,1095000.0,5.0,380.0,1.0,0.0,1.0,15.0,0.0,0.0,85.0,2.0,0.0,4.0,0.34,0.08,1000,1,6.0
House,Residence,284500.0,2.0,125.0,0.0,0.0,0.0,0.0,1.0,8.0,90.0,3.0,0.0,2.0,1.3,0.202,2170,0,9.0
House,Master House,252000.0,4.0,180.0,0.0,0.0,1.0,0.0,1.0,0.0,1000.0,2.707469745444429,0.0,1.0,1.4,0.121,6560,1,5.0
House,Residence,210000.0,2.0,140.0,0.0,0.0,0.0,0.0,1.0,0.0,180.0,3.0,0.0,1.0,5.6,0.084,4610,1,6.0
Apartment,Apartment,219000.0,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.472569206067988,0.045,1370,1,5.0
Apartment,Apartment,486000.0,2.0,82.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.705,0.286,1040,1,10.0
House,Residence,510000.0,3.0,205.0,1.0,0.0,1.0,22.0,1.0,908.0,1028.0,2.707469745444429,0.0,2.0,1.2,0.119,1560,0,9.0
House,Residence,185000.0,3.0,160.0,1.0,0.0,1.0,15.0,1.0,300.0,390.0,2.0,0.0,1.0,1.2,0.247,6141,1,6.0
House,Residence,509000.0,4.0,172.0,0.0,0.0,1.0,0.0,1.0,0.0,499.0,3.0,0.0,2.0,4.1,0.261,2520,0,10.0
Apartment,Apartment,195000.0,1.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,2.6,0.061,9000,0,5.0
Apartment,Ground Floor,632000.0,3.0,127.0,1.0,0.0,0.0,0.0,1.0,93.0,0.0,2.707469745444429,0.0,2.0,0.307,0.16,1180,1,9.0
House,Residence,380874.0,3.0,140.0,0.0,0.0,0.0,0.0,1.0,0.0,270.0,2.0,0.0,2.0,0.869,0.154,9255,0,10.0
House,Residence,319000.0,3.0,188.0,0.0,0.0,0.0,0.0,1.0,0.0,542.0,4.0,0.0,2.0,0.797,0.575,8210,0,5.0
House,Residence,519290.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,3.0,0.0,2.0,1.1,0.896,9420,0,10.0
Apartment,Apartment,495000.0,2.0,95.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,1.0,2.8,0.575,1200,1,10.0
House,Residence,307796.0,3.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,3.0,0.0,2.0,2.1,0.245,8800,0,10.0
Apartment,Apartment,299000.0,2.0,90.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,5.7,0.402,1440,1,6.0
Apartment,Apartment,825000.0,3.0,231.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,1.3,0.092,1050,1,6.0
House,Residence,309000.0,7.0,167.0,0.0,0.0,1.0,8.0,1.0,0.0,366.0,2.707469745444429,0.0,2.0,3.3,0.103,4100,1,3.0
House,Residence,410622.0,3.0,169.0,0.0,0.0,1.0,17.0,1.0,0.0,0.0,2.0,0.0,2.0,2.4,0.059,3500,0,5.0
House,Residence,95000.0,2.0,90.0,0.0,0.0,0.0,0.0,1.0,507.0,577.0,4.0,0.0,2.0,0.86,0.304,4870,1,4.0
Apartment,Apartment,479000.0,3.0,130.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,3.0,1.3,0.498,1030,1,10.0
Apartment,Apartment,485000.0,4.0,120.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,2.707469745444429,0.0,3.0,1.2,0.095,9050,0,10.0
Apartment,Penthouse,798700.0,3.0,142.0,1.0,0.0,1.0,21.0,0.0,0.0,0.0,2.0,0.0,2.0,2.9,0.278,1200,1,10.0
Apartment,Apartment,359000.0,1.0,94.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,1.4,0.105,2500,0,5.0
House,Residence,200000.0,3.0,234.0,0.0,0.0,0.0,0.0,1.0,0.0,585.0,2.0,0.0,1.0,2.5,0.065,7370,1,4.0
House,Residence,1500000.0,6.0,545.0,1.0,0.0,1.0,25.0,1.0,250.0,420.0,2.0,0.0,3.0,0.683,0.183,1140,1,6.0
House,Residence,139000.0,1.0,60.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,2.8,0.635,4400,1,9.0
House,Residence,99000.0,3.0,76.0,0.0,0.0,0.0,0.0,1.0,135.0,181.0,2.0,0.0,2.0,0.413,0.49,8560,0,4.0
Apartment,Penthouse,495000.0,4.0,160.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,3.5,0.919,1150,1,5.0
Apartment,Studio,138750.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.734,0.255,1070,1,9.0
House,Residence,385000.0,3.0,153.0,1.0,0.0,1.0,54.0,1.0,179.0,293.0,3.0,0.0,4.0,1.2,0.547,4432,1,6.0
Apartment,Apartment,119000.0,1.0,67.0,1.0,0.0,1.0,21.0,0.0,0.0,0.0,2.0,0.0,1.0,0.562,0.28,4000,1,6.0
House,Residence,549000.0,4.0,317.0,0.0,0.0,1.0,0.0,1.0,0.0,391.0,2.0,0.0,3.0,6.2,0.149,2250,0,6.0
Apartment,Duplex,185000.0,3.0,110.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,0.95,0.057,4040,1,6.0
House,Residence,120000.0,2.0,113.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.5,0.096,6200,1,4.0
Apartment,Apartment,315000.0,2.0,87.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.847,0.137,1180,1,3.0
House,Residence,360580.0,3.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,3.0,0.0,2.0,1.1,0.05,9400,0,10.0
Apartment,Apartment,180000.0,3.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.94,0.094,5590,1,6.0
House,Residence,265000.0,5.0,304.0,0.0,0.0,0.0,0.0,1.0,250.0,467.0,2.0,0.0,2.0,3.0,0.885,7080,1,6.0
Apartment,Ground Floor,320000.0,2.0,93.0,1.0,0.0,1.0,23.0,1.0,0.0,0.0,2.0,0.0,1.0,2.3,0.347,1070,1,10.0
House,Residence,405000.0,4.0,169.0,0.0,0.0,1.0,0.0,1.0,0.0,376.0,3.0,0.0,2.0,2.7,0.525,8020,0,10.0
House,Residence,199900.0,4.0,161.0,0.0,0.0,0.0,0.0,1.0,0.0,612.0,3.0,0.0,1.0,3.3,0.28,3600,0,4.0
House,Residence,249000.0,3.0,101.0,1.0,0.0,1.0,20.0,1.0,435.0,355.0,3.0,0.0,2.0,3.7,1.3,4470,1,6.0
Apartment,Apartment,159000.0,1.0,61.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.7,0.059,4020,1,9.0
Apartment,Duplex,150000.0,3.0,155.0,0.0,0.0,1.0,20.0,1.0,0.0,0.0,3.0,0.0,1.0,0.295,0.202,4180,1,3.0
Apartment,Apartment,298800.0,2.0,84.0,1.0,0.0,1.0,25.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.015,8400,0,6.0
Apartment,Apartment,325000.0,2.0,92.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,3.6,0.24,1950,0,6.0
Apartment,Apartment,245000.0,3.0,102.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.5,0.125,2610,0,6.0
Apartment,Apartment,795000.0,3.0,231.0,1.0,0.0,1.0,14.0,1.0,0.0,0.0,2.0,0.0,3.0,1.3,0.092,1050,1,9.0
House,Residence,229000.0,3.0,117.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.9,0.035,4100,1,9.0
Apartment,Apartment,95000.0,2.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.533,0.025,4920,1,3.0
Apartment,Apartment,219000.0,1.0,67.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.559,0.3,2060,0,5.0
House,Residence,189000.0,2.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.707469745444429,0.0,1.0,0.693,0.191,2800,0,5.0
Apartment,Apartment,295000.0,2.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,5.5,0.307,3580,0,6.0
