locality,property_type,subtype,price_eur,type_of_sale,num_rooms,living_area_m2,fully_equipped_kitchen,furnished,terrace,terrace_area_m2,garden,garden_area_m2,land_surface_m2,num_facades,swimming_pool,state_of_building,num_bathrooms,dist_train_km,dist_bus_km,price_per_m2,postal_code,region,outlier_flag,avg_price_locality,building_state_encoded
6250 Aiseau,House,Residence,298000.0,for sale,3.0,196.0,0.0,0.0,1.0,39.0,1.0,142.0,182.0,2.0,0.0,New,2.0,4.7,0.888,1520.41,6250,Wallonia,False,382023.3,9.0
5030 Gembloux,Apartment,Apartment,275000.0,for sale,2.0,80.0,0.0,0.0,1.0,6.0,0.0,0.0,,4.0,0.0,Excellent,1.0,0.661,0.235,3437.5,5030,Wallonia,False,309431.8,8.0
7100 La Louvière,Apartment,Apartment,145000.0,for sale,2.0,71.0,0.0,0.0,1.0,6.0,0.0,0.0,,,0.0,To be renovated,,1.7,0.236,2042.25,7100,Wallonia,False,217135.4,4.0
9400 Ninove,Apartment,Apartment,120000.0,for sale,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,Normal,1.0,0.82,0.627,3750.0,9400,Flanders,False,399071.3,5.0
1410 Waterloo,House,Residence,450000.0,for sale,2.0,110.0,1.0,0.0,1.0,15.0,0.0,0.0,,2.0,0.0,Excellent,2.0,1.6,0.267,4090.91,1410,Wallonia,False,657170.0,8.0
1933 Sterrebeek,House,Residence,625000.0,for sale,4.0,170.0,0.0,0.0,1.0,,1.0,500.0,558.0,3.0,0.0,Normal,3.0,2.9,0.078,3676.47,1933,Flanders,False,1049676.5,5.0
1501 Buizingen,House,Residence,410000.0,for sale,3.0,135.0,0.0,,1.0,,1.0,,,2.0,0.0,Excellent,,1.5,0.401,3037.04,1501,Flanders,False,329100.0,8.0
9551 Ressegem,House,Residence,149000.0,for sale,3.0,107.0,0.0,0.0,1.0,,1.0,,497.0,3.0,0.0,To be renovated,1.0,1.8,0.173,1392.52,9551,Flanders,False,342750.0,4.0
1180 Ukkel,House,Residence,2250000.0,for sale,4.0,343.0,0.0,,1.0,,1.0,,,3.0,0.0,Excellent,4.0,0.773,0.468,6559.77,1180,Brussels,False,789638.4,8.0
7700 Mouscron,Apartment,Loft,340697.0,for sale,3.0,139.0,1.0,,1.0,55.0,0.0,0.0,,2.0,0.0,Excellent,,0.969,0.108,2451.06,7700,Wallonia,False,303413.9,8.0
1180 Ukkel,Apartment,Penthouse,650000.0,for sale,2.0,106.0,1.0,0.0,1.0,10.0,0.0,0.0,,2.0,0.0,New,2.0,0.847,0.137,6132.08,1180,Brussels,False,789638.4,9.0
6747 Châtillon,House,Residence,320000.0,for sale,2.0,140.0,1.0,0.0,1.0,20.0,1.0,245.0,385.0,2.0,0.0,Excellent,1.0,9.8,0.001,2285.71,6747,Wallonia,False,331975.0,8.0
1200 Sint-Lambrechts-Woluwe,House,Residence,820000.0,for sale,4.0,234.0,1.0,,1.0,,1.0,35.0,150.0,2.0,0.0,Normal,3.0,2.0,0.104,3504.27,1200,Brussels,False,584235.9,5.0
7080 Frameries,House,Residence,110000.0,for sale,2.0,130.0,1.0,0.0,1.0,7.0,1.0,143.0,81.0,2.0,0.0,To be renovated,1.0,0.747,0.011,846.15,7080,Wallonia,False,183192.9,4.0
1020 Laken,Apartment,Apartment,265000.0,for sale,2.0,89.0,0.0,0.0,1.0,13.0,0.0,0.0,,2.0,0.0,Fully renovated,1.0,0.581,0.271,2977.53,1020,Brussels,False,365163.6,7.0
8780 Oostrozebeke,Apartment,Studio,93000.0,for sale,0.0,46.0,0.0,,1.0,,1.0,16.0,,,0.0,Normal,,6.1,0.27,2021.74,8780,Flanders,False,298500.0,5.0
8480 Ichtegem,House,Residence,649000.0,for sale,4.0,293.0,0.0,,1.0,,1.0,,5682.0,4.0,0.0,,2.0,7.7,1.4,2215.02,8480,Flanders,False,363533.3,
1200 Sint-Lambrechts-Woluwe,Apartment,Studio,235000.0,for sale,1.0,71.0,0.0,0.0,1.0,12.0,0.0,0.0,,2.0,0.0,To be renovated,1.0,2.0,0.132,3309.86,1200,Brussels,False,584235.9,4.0
6200 Bouffioulx,House,Residence,179000.0,for sale,3.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,,0.0,Normal,1.0,2.6,0.11,1432.0,6200,Wallonia,False,263130.9,5.0
7062 Naast,Apartment,Studio,100000.0,for sale,1.0,60.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,3.3,0.073,1666.67,7062,Wallonia,False,330000.0,
3940 Hechtel,House,Residence,495000.0,for sale,3.0,225.0,0.0,,1.0,,1.0,,1673.0,,0.0,Excellent,1.0,8.3,1.4,2200.0,3940,Flanders,False,358425.8,8.0
9500 Geraardsbergen,House,Residence,300000.0,for sale,3.0,150.0,1.0,0.0,1.0,40.0,1.0,525.0,950.0,3.0,0.0,Normal,2.0,3.4,0.214,2000.0,9500,Flanders,False,349010.6,5.0
1020 Laken,Apartment,Apartment,149000.0,for sale,1.0,57.0,1.0,0.0,1.0,7.0,0.0,0.0,,,0.0,To be renovated,1.0,3.1,0.316,2614.04,1020,Brussels,False,365163.6,4.0
1000 Brussels,Apartment,Penthouse,825000.0,for sale,2.0,95.0,0.0,1.0,1.0,130.0,0.0,0.0,,2.0,0.0,Normal,2.0,0.607,0.295,8684.21,1000,Brussels,False,579597.5,5.0
9800 Deinze,House,Residence,505531.0,for sale,3.0,162.0,0.0,,0.0,0.0,0.0,0.0,609.0,3.0,0.0,New,2.0,2.1,0.265,3120.56,9800,Flanders,False,413699.6,9.0
1170 Watermaal-Bosvoorde,Apartment,Apartment,225000.0,for sale,1.0,53.0,0.0,,1.0,7.0,0.0,0.0,,1.0,0.0,,,1.1,0.101,4245.28,1170,Brussels,False,646627.9,
8400 Oostende,Apartment,Apartment,395000.0,for sale,,75.0,0.0,,1.0,,0.0,0.0,,,0.0,New,,3.7,0.424,5266.67,8400,Flanders,False,319670.9,9.0
1790 Affligem,House,Residence,339000.0,for sale,3.0,145.0,1.0,0.0,1.0,40.0,0.0,0.0,170.0,2.0,0.0,Normal,2.0,1.4,0.15,2337.93,1790,Flanders,False,450447.3,5.0
1080 Sint-Jans-Molenbeek,Apartment,Apartment,260000.0,for sale,2.0,113.0,1.0,0.0,1.0,14.0,0.0,0.0,,2.0,0.0,Normal,1.0,0.565,0.526,2300.88,1080,Brussels,False,285820.3,5.0
1348 Louvain-la-Neuve,House,Residence,725000.0,for sale,4.0,160.0,1.0,0.0,1.0,78.0,0.0,0.0,164.0,2.0,0.0,Normal,2.0,0.429,0.131,4531.25,1348,Wallonia,False,415000.0,5.0
4960 Malmedy,Apartment,Apartment,347500.0,for sale,2.0,103.0,1.0,0.0,1.0,10.0,0.0,0.0,,,0.0,New,1.0,,0.221,3373.79,4960,Wallonia,False,321298.1,9.0
9300 Aalst,Apartment,Apartment,265050.0,for sale,1.0,66.0,1.0,0.0,1.0,15.0,1.0,,,2.0,0.0,New,,1.3,0.193,4015.91,9300,Flanders,False,360900.1,9.0
1421 Ophain-Bois-Seigneur-Isaac,House,Villa,1950000.0,for sale,5.0,500.0,1.0,,1.0,,1.0,1640.0,2250.0,4.0,1.0,Excellent,3.0,3.2,0.088,3900.0,1421,Wallonia,False,1255850.0,8.0
4520 Huccorgne,House,Residence,129000.0,for sale,1.0,62.0,0.0,0.0,1.0,15.0,1.0,242.0,362.0,3.0,0.0,Normal,1.0,6.5,0.269,2080.65,4520,Wallonia,False,129000.0,5.0
6280 Gerpinnes,Apartment,Apartment,277000.0,for sale,2.0,105.0,0.0,0.0,1.0,,0.0,0.0,,3.0,0.0,Normal,2.0,2.5,0.395,2638.1,6280,Wallonia,False,327933.7,5.0
2140 Borgerhout,Apartment,Apartment,170000.0,for sale,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,To be renovated,1.0,1.0,0.052,2982.46,2140,Flanders,False,256058.3,4.0
9420 Erpe-Mere,House,Residence,315000.0,for sale,3.0,154.0,0.0,0.0,1.0,,1.0,90.0,184.0,3.0,0.0,,2.0,1.1,0.896,2045.45,9420,Flanders,False,470643.7,
4600 Visé,Apartment,Apartment,408050.0,for sale,3.0,163.0,1.0,,1.0,29.0,1.0,33.0,,2.0,0.0,New,1.0,1.7,0.013,2503.37,4600,Wallonia,False,400668.5,9.0
8200 Sint-Andries,Apartment,Apartment,298000.0,for sale,3.0,101.0,0.0,,0.0,0.0,1.0,,,,0.0,,,1.9,0.255,2950.5,8200,Flanders,False,422154.1,
9000 Gent,Apartment,Apartment,198000.0,for sale,1.0,54.0,1.0,,1.0,10.0,0.0,0.0,,,0.0,,,2.8,0.224,3666.67,9000,Flanders,False,455712.0,
5550 Alle,House,Residence,239000.0,for sale,3.0,205.0,1.0,,1.0,,1.0,,210.0,3.0,0.0,Fully renovated,,,0.161,1165.85,5550,Wallonia,False,239000.0,7.0
8670 Sint-Idesbald,Apartment,Apartment,89500.0,for sale,1.0,49.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,3.8,0.488,1826.53,8670,Flanders,False,580564.5,
3070 Kortenberg,House,Residence,499500.0,for sale,4.0,168.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,Normal,2.0,1.5,0.141,2973.21,3070,Flanders,False,483950.0,5.0
1030 Schaarbeek,House,Mixed Building,375000.0,for sale,2.0,250.0,1.0,0.0,1.0,5.0,1.0,25.0,97.0,2.0,0.0,Normal,3.0,0.497,0.044,1500.0,1030,Brussels,False,414731.6,5.0
3583 Paal,House,Residence,450000.0,for sale,3.0,220.0,1.0,,0.0,0.0,1.0,,573.0,2.0,0.0,,2.0,5.7,0.069,2045.45,3583,Flanders,False,428111.1,
1050 Elsene,Apartment,Apartment,1300000.0,for sale,3.0,300.0,1.0,0.0,1.0,,0.0,0.0,,2.0,0.0,To renovate,3.0,0.995,0.239,4333.33,1050,Brussels,False,771126.3,3.0
7730 Néchin,House,Residence,159000.0,for sale,3.0,170.0,1.0,0.0,1.0,,1.0,166.0,345.0,3.0,0.0,To renovate,1.0,6.8,0.004,935.29,7730,Wallonia,False,321100.0,3.0
9230 Wetteren,House,Residence,400000.0,for sale,3.0,157.0,1.0,0.0,1.0,22.0,1.0,,161.0,2.0,0.0,New,2.0,1.8,0.32,2547.77,9230,Flanders,False,355620.8,9.0
2140 Borgerhout,Apartment,Apartment,264900.0,for sale,3.0,95.0,0.0,0.0,1.0,4.0,0.0,0.0,,,0.0,Normal,1.0,1.5,0.327,2788.42,2140,Flanders,False,256058.3,5.0
3700 Berg,House,Residence,140000.0,for sale,3.0,100.0,0.0,,0.0,0.0,0.0,0.0,160.0,,0.0,,,0.895,0.846,1400.0,3700,Flanders,False,261304.8,
2150 Borsbeek,Apartment,Apartment,235000.0,for sale,1.0,57.0,0.0,0.0,1.0,,1.0,,,,0.0,New,1.0,4.5,0.355,4122.81,2150,Flanders,False,316226.7,9.0
1180 Ukkel,Apartment,Penthouse,179000.0,for sale,1.0,32.0,1.0,0.0,1.0,15.0,0.0,0.0,,2.0,0.0,Normal,1.0,1.9,0.132,5593.75,1180,Brussels,False,789638.4,5.0
6960 Dochamps,House,Villa,260000.0,for sale,7.0,224.0,0.0,0.0,1.0,,1.0,,950.0,,1.0,,5.0,,0.051,1160.71,6960,Wallonia,False,374000.0,
1410 Waterloo,Apartment,Apartment,531250.0,for sale,2.0,125.0,0.0,1.0,1.0,20.0,0.0,0.0,,,0.0,Normal,2.0,0.517,0.332,4250.0,1410,Wallonia,False,657170.0,5.0
3840 Borgloon,House,Residence,795000.0,for sale,7.0,720.0,1.0,,0.0,0.0,1.0,,3519.0,3.0,0.0,,4.0,11.3,0.464,1104.17,3840,Flanders,False,360500.0,
2550 Kontich,House,Residence,485000.0,for sale,3.0,145.0,0.0,,0.0,0.0,1.0,,440.0,3.0,0.0,To be renovated,1.0,1.9,0.164,3344.83,2550,Flanders,False,393637.9,4.0
1180 Ukkel,Apartment,Apartment,250000.0,for sale,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,To renovate,1.0,1.8,0.024,3333.33,1180,Brussels,False,789638.4,3.0
2580 Beerzel,Apartment,Apartment,303326.0,for sale,1.0,91.0,0.0,,1.0,,1.0,,,,0.0,New,1.0,6.0,0.026,3333.25,2580,Flanders,False,488383.3,9.0
1360 Perwez,House,Residence,415000.0,for sale,4.0,176.0,0.0,0.0,1.0,17.0,1.0,136.0,,,0.0,New,3.0,11.7,0.522,2357.95,1360,Wallonia,False,331895.7,9.0
4870 Trooz,Apartment,Apartment,205000.0,for sale,2.0,80.0,0.0,,0.0,0.0,0.0,0.0,,2.0,0.0,New,1.0,0.999,0.129,2562.5,4870,Wallonia,False,222686.7,9.0
1030 Schaarbeek,Apartment,Apartment,219000.0,for sale,2.0,120.0,1.0,0.0,1.0,18.0,1.0,,,2.0,0.0,To renovate,2.0,1.1,0.176,1825.0,1030,Brussels,False,414731.6,3.0
1850 Grimbergen,House,Residence,299000.0,for sale,2.0,125.0,0.0,,0.0,0.0,1.0,,195.0,3.0,0.0,,,2.0,0.354,2392.0,1850,Flanders,False,525571.3,
1040 Etterbeek,Apartment,Apartment,330000.0,for sale,2.0,77.0,0.0,,1.0,4.0,0.0,0.0,,,0.0,,1.0,1.2,0.258,4285.71,1040,Brussels,False,614344.9,
9340 Lede,House,Residence,503397.0,for sale,4.0,148.0,0.0,,0.0,0.0,0.0,0.0,619.0,4.0,0.0,New,2.0,1.0,0.024,3401.33,9340,Flanders,False,439361.2,9.0
3040 Huldenberg,House,Residence,640000.0,for sale,3.0,192.0,0.0,0.0,1.0,,1.0,,677.0,4.0,0.0,New,2.0,1.9,0.207,3333.33,3040,Flanders,False,528428.6,9.0
5000 Namur,Apartment,Apartment,225000.0,for sale,3.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,Normal,1.0,0.964,0.152,3214.29,5000,Wallonia,False,342346.6,5.0
1640 Sint-Genesius-Rode,House,Residence,380000.0,for sale,3.0,108.0,0.0,,0.0,0.0,1.0,,404.0,2.0,0.0,,2.0,0.751,0.075,3518.52,1640,Flanders,False,840120.7,
9000 Gent,Apartment,Apartment,395000.0,for sale,3.0,96.0,1.0,0.0,1.0,26.0,1.0,,,2.0,0.0,New,2.0,2.5,0.542,4114.58,9000,Flanders,False,455712.0,9.0
8620 Nieuwpoort,Apartment,Apartment,569930.0,for sale,3.0,126.0,0.0,,1.0,,1.0,,,,0.0,New,1.0,9.4,0.105,4523.25,8620,Flanders,False,426778.3,9.0
9190 Stekene,House,Residence,245000.0,for sale,2.0,115.0,0.0,0.0,0.0,0.0,1.0,,360.0,4.0,0.0,To be renovated,1.0,8.1,0.042,2130.43,9190,Flanders,False,397079.8,4.0
7100 La Louvière,Apartment,Apartment,99000.0,for sale,1.0,68.0,0.0,0.0,1.0,4.0,1.0,,,3.0,0.0,Normal,1.0,0.561,0.065,1455.88,7100,Wallonia,False,217135.4,5.0
3401 Waasmont,House,Residence,485000.0,for sale,5.0,246.0,1.0,0.0,1.0,,1.0,,,3.0,0.0,Excellent,,3.7,0.343,1971.54,3401,Flanders,False,382333.3,8.0
7500 Tournai,Apartment,Studio,148500.0,for sale,,42.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,New,1.0,0.918,0.235,3535.71,7500,Wallonia,False,319536.1,9.0
3060 Korbeek-Dijle,House,Residence,665000.0,for sale,4.0,175.0,0.0,0.0,1.0,22.0,1.0,,,3.0,0.0,New,2.0,2.1,0.134,3800.0,3060,Flanders,False,654000.0,9.0
7100 Trivières,House,Villa,389000.0,for sale,3.0,210.0,1.0,0.0,1.0,,1.0,1045.0,1590.0,4.0,0.0,Normal,2.0,3.4,0.063,1852.38,7100,Wallonia,False,311750.0,5.0
4620 Fléron,Apartment,Apartment,169000.0,for sale,3.0,99.0,1.0,0.0,1.0,9.0,0.0,0.0,,2.0,0.0,Normal,1.0,6.5,0.111,1707.07,4620,Wallonia,False,235750.0,5.0
6060 Gilly,House,Residence,199000.0,for sale,3.0,127.0,0.0,,1.0,7.0,1.0,,170.0,3.0,0.0,,,1.2,0.223,1566.93,6060,Wallonia,False,171203.0,
8880 Ledegem,House,Residence,115000.0,for sale,,164.0,0.0,,1.0,,1.0,,264.0,2.0,0.0,To be renovated,,5.9,0.077,701.22,8880,Flanders,False,306400.0,4.0
1030 Schaarbeek,Apartment,Apartment,219000.0,for sale,1.0,75.0,1.0,0.0,1.0,2.0,1.0,,,2.0,0.0,Normal,1.0,0.355,0.124,2920.0,1030,Brussels,False,414731.6,5.0
3070 Kortenberg,Apartment,Apartment,349000.0,for sale,2.0,79.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,Normal,1.0,0.181,0.016,4417.72,3070,Flanders,False,483950.0,5.0
4000 Liege,Apartment,Apartment,165000.0,for sale,2.0,83.0,0.0,,1.0,3.0,0.0,0.0,,,0.0,Normal,,1.7,1.1,1987.95,4000,Wallonia,False,278374.3,5.0
1200 Sint-Lambrechts-Woluwe,Apartment,Apartment,265000.0,for sale,1.0,75.0,1.0,0.0,1.0,2.0,0.0,0.0,,2.0,0.0,To renovate,1.0,3.0,0.096,3533.33,1200,Brussels,False,584235.9,3.0
7700 Mouscron,House,Master House,339000.0,for sale,,223.0,0.0,,1.0,,1.0,,225.0,2.0,0.0,,,0.969,0.108,1520.18,7700,Wallonia,False,303413.9,
1785 Brussegem,House,Residence,299000.0,for sale,3.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,3.0,0.0,To be renovated,,3.9,0.155,2875.0,1785,Flanders,False,434500.0,4.0
2610 Wilrijk,Apartment,Apartment,345000.0,for sale,3.0,110.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,,1.0,3.6,0.212,3136.36,2610,Flanders,False,351417.1,
8500 Kortrijk,House,Residence,445000.0,for sale,3.0,132.0,1.0,,1.0,28.0,1.0,25.0,,2.0,0.0,,,1.7,0.091,3371.21,8500,Flanders,False,404279.9,
9230 Wetteren,House,Residence,429000.0,for sale,3.0,139.0,0.0,0.0,1.0,,1.0,,140.0,2.0,0.0,Fully renovated,1.0,0.44,0.101,3086.33,9230,Flanders,False,355620.8,7.0
3080 Tervuren,House,Villa,1195000.0,for sale,5.0,362.0,0.0,0.0,1.0,,1.0,1050.0,1199.0,,0.0,Normal,,8.6,0.487,3301.1,3080,Flanders,False,819924.8,5.0
1030 Schaarbeek,House,Mixed Building,625000.0,for sale,5.0,242.0,0.0,0.0,1.0,2.0,1.0,33.0,115.0,2.0,0.0,Normal,3.0,1.1,0.034,2582.64,1030,Brussels,False,414731.6,5.0
7080 Frameries,House,Residence,249956.0,for sale,4.0,158.0,0.0,0.0,1.0,,1.0,,198.0,3.0,0.0,New,2.0,2.5,0.33,1582.0,7080,Wallonia,False,183192.9,9.0
4000 Liege,House,Residence,445000.0,for sale,6.0,240.0,0.0,0.0,1.0,9.0,1.0,80.0,180.0,2.0,0.0,,2.0,0.762,0.091,1854.17,4000,Wallonia,False,278374.3,
8470 Gistel,House,Residence,347000.0,for sale,4.0,130.0,1.0,,1.0,,1.0,,200.0,3.0,0.0,New,1.0,10.2,0.133,2669.23,8470,Flanders,False,392093.8,9.0
3581 Beverlo,House,Residence,415000.0,for sale,5.0,218.0,1.0,,1.0,,1.0,,762.0,4.0,0.0,Normal,2.0,1.4,0.361,1903.67,3581,Flanders,False,387404.5,5.0
8470 Gistel,House,Residence,423899.0,for sale,4.0,180.0,1.0,,1.0,,1.0,,328.0,3.0,0.0,Excellent,2.0,10.8,0.681,2354.99,8470,Flanders,False,392093.8,8.0
2930 Brasschaat,Apartment,Apartment,539000.0,for sale,3.0,144.0,0.0,0.0,1.0,19.0,0.0,0.0,,2.0,0.0,Excellent,,1.0,0.103,3743.06,2930,Flanders,False,543628.6,8.0
8301 Duinbergen,Apartment,Apartment,399000.0,for sale,2.0,79.0,0.0,,1.0,,0.0,0.0,,,0.0,Fully renovated,1.0,0.61,1.5,5050.63,8301,Flanders,False,652883.0,7.0
4130 Esneux,House,Residence,249000.0,for sale,2.0,83.0,1.0,,1.0,,1.0,164.0,239.0,3.0,0.0,Normal,1.0,0.833,0.265,3000.0,4130,Wallonia,False,276170.7,5.0
3660 Opglabbeek,House,Residence,359000.0,for sale,2.0,129.0,0.0,0.0,1.0,,1.0,,697.0,4.0,0.0,Normal,1.0,8.7,0.182,2782.95,3660,Flanders,False,408142.9,5.0
4020 Liege,Apartment,Apartment,165000.0,for sale,2.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,Normal,1.0,0.839,0.462,1666.67,4020,Wallonia,False,231801.7,5.0
1030 Schaarbeek,Apartment,Apartment,299000.0,for sale,2.0,89.0,1.0,0.0,1.0,1.0,1.0,,,2.0,0.0,Excellent,1.0,0.302,0.114,3359.55,1030,Brussels,False,414731.6,8.0
8470 Gistel,House,Residence,317000.0,for sale,4.0,130.0,1.0,,1.0,,1.0,,139.0,2.0,0.0,New,1.0,10.2,0.133,2438.46,8470,Flanders,False,392093.8,9.0
1120 Neder-Over-Heembeek,Apartment,Apartment,209000.0,for sale,1.0,70.0,1.0,0.0,1.0,2.0,0.0,0.0,,3.0,0.0,To renovate,1.0,2.9,0.242,2985.71,1120,Brussels,False,377740.5,3.0
4600 Visé,House,Residence,225000.0,for sale,4.0,165.0,1.0,,0.0,0.0,0.0,0.0,72.0,2.0,0.0,Normal,2.0,0.407,0.072,1363.64,4600,Wallonia,False,400668.5,5.0
4030 Grivegnée,House,Mixed Building,435000.0,for sale,2.0,430.0,1.0,,0.0,0.0,0.0,0.0,379.0,2.0,0.0,Excellent,3.0,1.5,0.369,1011.63,4030,Wallonia,False,224804.0,8.0
8930 Rekkem,House,Residence,315000.0,for sale,4.0,205.0,1.0,0.0,1.0,,1.0,250.0,360.0,3.0,0.0,Normal,1.0,4.6,0.121,1536.59,8930,Flanders,False,260928.6,5.0
1420 Braine-l'Alleud,Apartment,Apartment,315000.0,for sale,3.0,130.0,1.0,,0.0,0.0,0.0,0.0,,2.0,0.0,Excellent,1.0,0.622,0.154,2423.08,1420,Wallonia,False,636935.7,8.0
1000 Brussels,Apartment,Apartment,695000.0,for sale,2.0,227.0,0.0,,1.0,35.0,0.0,0.0,,,0.0,Excellent,3.0,0.439,0.115,3061.67,1000,Brussels,False,579597.5,8.0
5630 Senzeille,House,Residence,449000.0,for sale,5.0,386.0,0.0,,1.0,,1.0,3520.0,,,0.0,Excellent,2.0,6.9,0.118,1163.21,5630,Wallonia,False,449000.0,8.0
1050 Elsene,Apartment,Apartment,450000.0,for sale,3.0,120.0,1.0,0.0,1.0,3.0,0.0,0.0,,2.0,0.0,Normal,2.0,0.918,0.131,3750.0,1050,Brussels,False,771126.3,5.0
4620 Fléron,House,Residence,129000.0,for sale,2.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,3.0,0.0,Normal,1.0,6.9,0.253,1007.81,4620,Wallonia,False,235750.0,5.0
2300 Turnhout,Apartment,Apartment,202000.0,for sale,1.0,61.0,0.0,0.0,1.0,6.0,0.0,0.0,,3.0,0.0,New,1.0,1.3,0.167,3311.48,2300,Flanders,False,297988.7,9.0
2300 Turnhout,House,Residence,275000.0,for sale,2.0,165.0,0.0,0.0,1.0,,1.0,,288.0,2.0,0.0,To be renovated,2.0,0.909,0.304,1666.67,2300,Flanders,False,297988.7,4.0
3630 Maasmechelen,Apartment,Penthouse,270000.0,for sale,2.0,99.0,0.0,,1.0,12.0,0.0,0.0,,,0.0,,,,1.7,2727.27,3630,Flanders,False,329803.6,
1457 Walhain,Apartment,Duplex,275000.0,for sale,3.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,To renovate,2.0,3.9,0.359,2391.3,1457,Wallonia,False,369000.0,3.0
2800 Mechelen,Apartment,Apartment,210000.0,for sale,2.0,75.0,0.0,0.0,1.0,,0.0,0.0,,2.0,0.0,Normal,1.0,2.1,0.217,2800.0,2800,Flanders,False,424729.4,5.0
2850 Boom,Apartment,Apartment,299000.0,for sale,2.0,83.0,0.0,0.0,1.0,9.0,0.0,0.0,,,0.0,New,1.0,1.9,0.062,3602.41,2850,Flanders,False,359825.0,9.0
1500 Halle,Apartment,Ground Floor,395000.0,for sale,2.0,85.0,1.0,,1.0,31.0,1.0,,,,0.0,Normal,1.0,0.872,0.164,4647.06,1500,Flanders,False,401430.0,5.0
1853 Strombeek-Bever,Apartment,Duplex,349000.0,for sale,4.0,122.0,0.0,0.0,1.0,,0.0,0.0,,2.0,0.0,,,4.3,0.182,2860.66,1853,Flanders,False,288625.0,
7333 Tertre,House,Residence,360000.0,for sale,4.0,259.0,0.0,0.0,1.0,107.0,1.0,,445.0,3.0,0.0,Normal,,2.8,0.26,1389.96,7333,Wallonia,False,261125.0,5.0
8000 Brugge,Apartment,Duplex,297800.0,for sale,3.0,109.0,1.0,0.0,1.0,5.0,0.0,0.0,,2.0,0.0,Normal,2.0,1.9,0.835,2732.11,8000,Flanders,False,488946.1,5.0
6032 Mont-sur-Marchienne,House,Villa,399000.0,for sale,5.0,270.0,1.0,,1.0,,1.0,,419.0,4.0,0.0,Normal,,2.1,0.0,1477.78,6032,Wallonia,False,238537.5,5.0
3140 Keerbergen,House,Villa,960000.0,for sale,5.0,304.0,0.0,,1.0,,1.0,,2750.0,4.0,0.0,,3.0,4.7,0.038,3157.89,3140,Flanders,False,674658.4,
7500 Tournai,House,Residence,225000.0,for sale,4.0,172.0,1.0,0.0,1.0,21.0,1.0,63.0,166.0,2.0,0.0,Normal,2.0,1.4,0.066,1308.14,7500,Wallonia,False,319536.1,5.0
7711 Dottignies,House,Residence,785000.0,for sale,4.0,412.0,1.0,0.0,1.0,,1.0,,1700.0,4.0,0.0,Normal,2.0,4.6,0.033,1905.34,7711,Wallonia,False,372658.3,5.0
1200 Sint-Lambrechts-Woluwe,Apartment,Triplex,1195000.0,for sale,4.0,250.0,1.0,0.0,1.0,30.0,0.0,0.0,,2.0,0.0,New,3.0,1.1,0.221,4780.0,1200,Brussels,False,584235.9,9.0
6940 Durbuy,House,Residence,348000.0,for sale,3.0,105.0,0.0,0.0,1.0,,1.0,616.0,616.0,3.0,0.0,,2.0,1.7,1.2,3314.29,6940,Wallonia,False,358881.0,
8470 Gistel,House,Residence,317000.0,for sale,4.0,130.0,1.0,,1.0,,1.0,,140.0,2.0,0.0,New,1.0,10.2,0.133,2438.46,8470,Flanders,False,392093.8,9.0
8000 Brugge,Apartment,Apartment,673368.0,for sale,3.0,136.0,0.0,,1.0,20.0,1.0,,,,0.0,,,1.7,0.199,4951.24,8000,Flanders,False,488946.1,
2060 Antwerp,House,Residence,320000.0,for sale,3.0,129.0,0.0,,0.0,0.0,0.0,0.0,40.0,2.0,0.0,,,0.859,0.275,2480.62,2060,Flanders,False,289943.8,
7090 Braine-le-Comte,Apartment,Apartment,185000.0,for sale,2.0,90.0,0.0,,1.0,10.0,0.0,0.0,,3.0,0.0,,,0.472,0.274,2055.56,7090,Wallonia,False,338060.4,
1082 Berchem-Sainte-Agathe,Apartment,Ground Floor,275000.0,for sale,2.0,98.0,1.0,0.0,1.0,4.0,1.0,,,2.0,0.0,Normal,1.0,1.1,0.063,2806.12,1082,Brussels,False,342225.0,5.0
1170 Watermaal-Bosvoorde,Apartment,Apartment,745000.0,for sale,2.0,160.0,1.0,0.0,1.0,20.0,1.0,1000.0,,3.0,0.0,Normal,1.0,1.2,0.173,4656.25,1170,Brussels,False,646627.9,5.0
9870 Zulte,House,Residence,275000.0,for sale,2.0,127.0,1.0,,1.0,,1.0,419.0,531.0,3.0,0.0,To be renovated,1.0,3.8,0.569,2165.35,9870,Flanders,False,471730.0,4.0
